"","countrycode","year","scenario","gdppc","gini","urbanization"
"12961","UZB",2025,"SSP1",15391.24083,35.4174829253,50.37
"12962","UZB",2025,"SSP2",14587.01297,35.7457871218,45.13
"12963","UZB",2025,"SSP3",14111.68858,36.2037843473,38.4
"12964","UZB",2025,"SSP4",14110.34383,36.3499018368,50.37
"12965","UZB",2025,"SSP5",15792.50592,35.4176982729,50.37
"12966","UZB",2030,"SSP1",22888.33383,35.4817987825,54.9
"12967","UZB",2030,"SSP2",21093.83362,36.0401912389,47.94
"12968","UZB",2030,"SSP3",20100.32127,36.6261664501,39.14
"12969","UZB",2030,"SSP4",19794.61984,36.958831989,54.9
"12970","UZB",2030,"SSP5",23907.39273,35.5801327126,54.9
"12971","UZB",2035,"SSP1",28454.46281,35.539390623,59.21
"12972","UZB",2035,"SSP2",26102.9195,36.2691288698,50.63
"12973","UZB",2035,"SSP3",24685.1453,37.071291689,39.9
"12974","UZB",2035,"SSP4",23742.41793,37.5423440726,59.21
"12975","UZB",2035,"SSP5",30346.8325,35.6445232974,59.21
"12976","UZB",2040,"SSP1",31437.16568,35.4611644937,63.27
"12977","UZB",2040,"SSP2",29223.03544,36.4096499578,53.21
"12978","UZB",2040,"SSP3",27553.43675,37.5082381877,40.67
"12979","UZB",2040,"SSP4",25893.75438,38.0943823788,63.27
"12980","UZB",2040,"SSP5",34348.88816,35.5383596709,63.27
"12981","UZB",2045,"SSP1",32924.58626,35.2753289506,67.04
"12982","UZB",2045,"SSP2",31110.89412,36.5254559772,55.66
"12983","UZB",2045,"SSP3",29291.68819,37.9117658882,41.45
"12984","UZB",2045,"SSP4",27012.63631,38.6408344265,67.04
"12985","UZB",2045,"SSP5",37075.04639,35.3719458071,67.04
"12986","UZB",2050,"SSP1",34064.36524,34.992244275,70.51
"12987","UZB",2050,"SSP2",32557.75272,36.622315009,57.97
"12988","UZB",2050,"SSP3",30538.02336,38.3309785079,42.24
"12989","UZB",2050,"SSP4",27737.13641,39.1924791526,70.51
"12990","UZB",2050,"SSP5",39682.3006,35.1295266023,70.51
"12991","UZB",2055,"SSP1",35499.5308,34.8831895067,73.68
"12992","UZB",2055,"SSP2",34049.04267,36.7275586067,60.15
"12993","UZB",2055,"SSP3",31736.04951,38.7684844273,43.05
"12994","UZB",2055,"SSP4",28432.14297,39.8277421241,73.68
"12995","UZB",2055,"SSP5",42854.706,35.0484887779,73.68
"12996","UZB",2060,"SSP1",37428.30982,34.7886556062,76.55
"12997","UZB",2060,"SSP2",35791.69159,36.8579746798,62.21
"12998","UZB",2060,"SSP3",33073.78601,39.2177757616,43.87
"12999","UZB",2060,"SSP4",29258.11686,40.4957687745,76.55
"13000","UZB",2060,"SSP5",46809.60503,34.9574883659,76.55
"13001","UZB",2065,"SSP1",39833.51257,34.6642337046,79.13
"13002","UZB",2065,"SSP2",37783.40998,37.0052073374,64.14
"13003","UZB",2065,"SSP3",34589.23609,39.6723416338,44.71
"13004","UZB",2065,"SSP4",30254.66722,41.1764821908,79.13
"13005","UZB",2065,"SSP5",51545.52704,34.8601347725,79.13
"13006","UZB",2070,"SSP1",42705.2961,34.5266403337,81.46
"13007","UZB",2070,"SSP2",40047.86511,37.1939680163,65.94
"13008","UZB",2070,"SSP3",36283.43377,40.1214386535,45.56
"13009","UZB",2070,"SSP4",31466.84438,41.8502528713,81.46
"13010","UZB",2070,"SSP5",57117.89856,34.7861423976,81.46
"13011","UZB",2075,"SSP1",46005.02473,34.3774061918,83.54
"13012","UZB",2075,"SSP2",42567.72916,37.3815821919,67.64
"13013","UZB",2075,"SSP3",38155.07588,40.5664011415,46.41
"13014","UZB",2075,"SSP4",32911.53698,42.5184941253,83.54
"13015","UZB",2075,"SSP5",63534.50106,34.7135718228,83.54
"13016","UZB",2080,"SSP1",49702.25532,34.2246909458,85.4
"13017","UZB",2080,"SSP2",45327.85999,37.5727345049,69.22
"13018","UZB",2080,"SSP3",40192.42079,41.0148943011,47.29
"13019","UZB",2080,"SSP4",34564.65829,43.17332534,85.4
"13020","UZB",2080,"SSP5",70793.75021,34.6421789864,85.4
"13021","UZB",2085,"SSP1",53771.06284,34.0734221313,87.05
"13022","UZB",2085,"SSP2",48282.18207,37.7891108755,70.71
"13023","UZB",2085,"SSP3",42381.88446,41.4947771883,48.17
"13024","UZB",2085,"SSP4",36384.31458,43.7962491744,87.05
"13025","UZB",2085,"SSP5",78895.978,34.5766902679,87.05
"13026","UZB",2090,"SSP1",58216.97863,33.9653957719,88.52
"13027","UZB",2090,"SSP2",51398.4274,38.0183755653,72.09
"13028","UZB",2090,"SSP3",44710.91149,42.0267119657,49.06
"13029","UZB",2090,"SSP4",38348.48462,44.4154692102,88.52
"13030","UZB",2090,"SSP5",87885.66706,34.5296226736,88.52
"13031","UZB",2095,"SSP1",63032.43906,33.8809623757,89.83
"13032","UZB",2095,"SSP2",54701.3115,38.2604362163,73.39
"13033","UZB",2095,"SSP3",47192.54946,42.5802375905,49.97
"13034","UZB",2095,"SSP4",40453.70171,45.0313032962,89.83
"13035","UZB",2095,"SSP5",97775.63307,34.4959465334,89.83
"13036","UZB",2100,"SSP1",68204.97163,33.8045665543,90.99
"13037","UZB",2100,"SSP2",58223.27497,38.5018579657,74.61
"13038","UZB",2100,"SSP3",49848.94558,43.1480233022,50.88
"13039","UZB",2100,"SSP4",42708.71954,45.6481705494,90.99
"13040","UZB",2100,"SSP5",108569.7417,34.4751331116,90.99
"13041","VCT",2025,"SSP1",15924.30375,47.9795624176,62.9
"13042","VCT",2025,"SSP2",14810.10121,48.7853247551,58.38
"13043","VCT",2025,"SSP3",13753.26472,49.878291323,52.9
"13044","VCT",2025,"SSP4",13685.36372,50.5505345475,62.9
"13045","VCT",2025,"SSP5",16293.13399,47.7835826333,62.9
"13046","VCT",2030,"SSP1",17936.92261,47.1452388518,66.54
"13047","VCT",2030,"SSP2",16199.41138,48.4812009594,60.86
"13048","VCT",2030,"SSP3",14638.11656,50.1529625685,53.95
"13049","VCT",2030,"SSP4",14333.92639,50.8760268344,66.54
"13050","VCT",2030,"SSP5",18573.9078,46.6351000054,66.54
"13051","VCT",2035,"SSP1",19750.10975,46.0475410913,69.76
"13052","VCT",2035,"SSP2",17530.6014,48.0661128997,63.1
"13053","VCT",2035,"SSP3",15482.99652,50.4365065746,54.94
"13054","VCT",2035,"SSP4",14841.18083,51.0936865031,69.76
"13055","VCT",2035,"SSP5",20737.9936,45.2240183109,69.76
"13056","VCT",2040,"SSP1",21691.51358,44.7276735426,72.61
"13057","VCT",2040,"SSP2",19087.31985,47.5208587609,65.13
"13058","VCT",2040,"SSP3",16437.92924,50.6860327539,55.87
"13059","VCT",2040,"SSP4",15472.33071,51.1964191014,72.61
"13060","VCT",2040,"SSP5",23163.72286,43.6817834905,72.61
"13061","VCT",2045,"SSP1",23759.79428,43.2815954779,75.13
"13062","VCT",2045,"SSP2",20857.25867,46.8368121704,66.96
"13063","VCT",2045,"SSP3",17412.28919,50.9387879036,56.75
"13064","VCT",2045,"SSP4",16214.19637,51.1844097983,75.13
"13065","VCT",2045,"SSP5",25867.1833,42.0879451731,75.13
"13066","VCT",2050,"SSP1",26647.27623,41.7473654438,77.37
"13067","VCT",2050,"SSP2",22720.37005,45.9945369677,68.61
"13068","VCT",2050,"SSP3",18250.44227,51.1929663388,57.57
"13069","VCT",2050,"SSP4",16947.56478,51.0749895132,77.37
"13070","VCT",2050,"SSP5",29765.287,40.5054222585,77.37
"13071","VCT",2055,"SSP1",30065.31827,40.3719715003,79.35
"13072","VCT",2055,"SSP2",24643.33339,45.0130260668,70.11
"13073","VCT",2055,"SSP3",18977.34414,51.4527100828,58.34
"13074","VCT",2055,"SSP4",17638.11498,50.8803876226,79.35
"13075","VCT",2055,"SSP5",34555.00082,39.1799842894,79.35
"13076","VCT",2060,"SSP1",33565.8305,39.0985725688,81.1
"13077","VCT",2060,"SSP2",26580.82776,43.9840805621,71.47
"13078","VCT",2060,"SSP3",19647.41861,51.7034372323,59.06
"13079","VCT",2060,"SSP4",18298.49076,50.6064877534,81.1
"13080","VCT",2060,"SSP5",40121.64055,37.9472630001,81.1
"13081","VCT",2065,"SSP1",36920.78375,37.9508900777,82.67
"13082","VCT",2065,"SSP2",28543.13213,42.9265437965,72.7
"13083","VCT",2065,"SSP3",20332.6414,51.9245641577,59.74
"13084","VCT",2065,"SSP4",18951.60095,50.249435361,82.67
"13085","VCT",2065,"SSP5",46111.52189,36.772821739,82.67
"13086","VCT",2070,"SSP1",40335.34455,36.9178039901,84.07
"13087","VCT",2070,"SSP2",31185.57792,41.893651336,73.83
"13088","VCT",2070,"SSP3",21090.67518,52.1154345884,60.37
"13089","VCT",2070,"SSP4",19629.633,49.8017727069,84.07
"13090","VCT",2070,"SSP5",52643.69466,35.6336117107,84.07
"13091","VCT",2075,"SSP1",43983.74506,35.9744115072,85.33
"13092","VCT",2075,"SSP2",34405.65688,40.9442300086,74.85
"13093","VCT",2075,"SSP3",21899.04749,52.2848604844,60.97
"13094","VCT",2075,"SSP4",20324.88568,49.3037400673,85.33
"13095","VCT",2075,"SSP5",59738.10334,34.5164340631,85.33
"13096","VCT",2080,"SSP1",47931.62824,35.1013788919,86.46
"13097","VCT",2080,"SSP2",38011.94435,40.1070391358,75.79
"13098","VCT",2080,"SSP3",22707.58296,52.4309098871,61.54
"13099","VCT",2080,"SSP4",21040.67375,48.8371505844,86.46
"13100","VCT",2080,"SSP5",67474.22731,33.465613853,86.46
"13101","VCT",2085,"SSP1",52183.36845,34.2801924575,87.48
"13102","VCT",2085,"SSP2",41733.70506,39.3694628377,76.65
"13103","VCT",2085,"SSP3",23481.22028,52.5499282565,62.07
"13104","VCT",2085,"SSP4",21761.71246,48.4276364528,87.48
"13105","VCT",2085,"SSP5",75889.82691,32.4897869949,87.48
"13106","VCT",2090,"SSP1",56754.37744,33.5023362951,88.4
"13107","VCT",2090,"SSP2",45535.04619,38.7015617171,77.45
"13108","VCT",2090,"SSP3",24247.15753,52.6469152021,62.57
"13109","VCT",2090,"SSP4",22511.7209,48.0586966123,88.4
"13110","VCT",2090,"SSP5",85065.06973,31.5709504823,88.4
"13111","VCT",2095,"SSP1",61670.59982,32.7516620481,89.24
"13112","VCT",2095,"SSP2",49413.91555,38.0749968189,78.18
"13113","VCT",2095,"SSP3",25039.76353,52.7222631456,63.03
"13114","VCT",2095,"SSP4",23328.02622,47.7185199824,89.24
"13115","VCT",2095,"SSP5",95081.00151,30.6858271638,89.24
"13116","VCT",2100,"SSP1",66911.15001,32.0201906907,90
"13117","VCT",2100,"SSP2",53381.9125,37.4893184799,78.85
"13118","VCT",2100,"SSP3",25898.01906,52.7779546471,63.48
"13119","VCT",2100,"SSP4",24214.22228,47.3851214508,90
"13120","VCT",2100,"SSP5",105944.1837,29.8132131257,90
"13121","VEN",2025,"SSP1",17630.49413,45.5044510881,96.36
"13122","VEN",2025,"SSP2",16590.60488,46.3683287985,96.36
"13123","VEN",2025,"SSP3",15091.76454,47.3806689132,96.36
"13124","VEN",2025,"SSP4",14968.24477,47.9942410413,96.36
"13125","VEN",2025,"SSP5",18028.91436,45.2929691186,96.36
"13126","VEN",2030,"SSP1",21126.02294,44.7724396105,97.03
"13127","VEN",2030,"SSP2",19529.81285,46.2795289069,97.03
"13128","VEN",2030,"SSP3",17086.15893,47.7107991057,97.03
"13129","VEN",2030,"SSP4",16804.35963,48.4833842641,97.03
"13130","VEN",2030,"SSP5",22048.60397,44.3604149822,97.03
"13131","VEN",2035,"SSP1",23819.26381,43.9584875157,97.58
"13132","VEN",2035,"SSP2",21931.13661,45.8840757615,97.58
"13133","VEN",2035,"SSP3",18610.63573,47.9392898174,97.58
"13134","VEN",2035,"SSP4",18083.73908,48.7760763562,97.58
"13135","VEN",2035,"SSP5",25443.64193,43.5004078668,97.58
"13136","VEN",2040,"SSP1",26263.21194,43.0645358214,98.03
"13137","VEN",2040,"SSP2",23854.12994,45.4852753577,98.03
"13138","VEN",2040,"SSP3",19707.5392,48.1096599093,98.03
"13139","VEN",2040,"SSP4",18951.99353,48.609670953,98.03
"13140","VEN",2040,"SSP5",28713.21352,42.5305335773,98.03
"13141","VEN",2045,"SSP1",28661.53265,42.08638357,98.4
"13142","VEN",2045,"SSP2",25445.9334,45.0635611991,98.4
"13143","VEN",2045,"SSP3",20499.28898,48.2868901044,98.4
"13144","VEN",2045,"SSP4",19581.74986,48.3713743775,98.4
"13145","VEN",2045,"SSP5",32020.67827,41.083243449,98.4
"13146","VEN",2050,"SSP1",31042.02896,41.0604542099,98.7
"13147","VEN",2050,"SSP2",27176.37025,44.3905461001,98.7
"13148","VEN",2050,"SSP3",21032.63541,48.4681492154,98.7
"13149","VEN",2050,"SSP4",20029.21343,48.0630081084,98.7
"13150","VEN",2050,"SSP5",35623.58387,39.6192697706,98.7
"13151","VEN",2055,"SSP1",33371.47226,39.6635941117,98.94
"13152","VEN",2055,"SSP2",29106.51636,43.4095659893,98.94
"13153","VEN",2055,"SSP3",21462.63194,48.658627418,98.94
"13154","VEN",2055,"SSP4",20375.13313,47.6886492974,98.94
"13155","VEN",2055,"SSP5",39670.19336,38.2595267494,98.94
"13156","VEN",2060,"SSP1",35862.07663,38.2382511767,99.14
"13157","VEN",2060,"SSP2",31178.67005,42.4072172165,99.14
"13158","VEN",2060,"SSP3",21944.12391,48.8352144954,99.14
"13159","VEN",2060,"SSP4",20752.24905,47.4498876255,99.14
"13160","VEN",2060,"SSP5",44375.46585,37.139984293,99.14
"13161","VEN",2065,"SSP1",38652.39316,37.0121750698,99.3
"13162","VEN",2065,"SSP2",33356.46383,41.4479821573,99.3
"13163","VEN",2065,"SSP3",22546.34304,48.9256065242,99.3
"13164","VEN",2065,"SSP4",21217.66762,47.3145204014,99.3
"13165","VEN",2065,"SSP5",49792.68317,36.217980677,99.3
"13166","VEN",2070,"SSP1",41807.88578,36.0137597276,99.44
"13167","VEN",2070,"SSP2",35736.30123,40.1738947816,99.44
"13168","VEN",2070,"SSP3",23238.66339,49.0133216656,99.44
"13169","VEN",2070,"SSP4",21751.34329,47.1195417239,99.44
"13170","VEN",2070,"SSP5",55936.1078,35.4584707341,99.44
"13171","VEN",2075,"SSP1",45300.74598,35.2101990956,99.54
"13172","VEN",2075,"SSP2",38376.62775,38.9513466419,99.54
"13173","VEN",2075,"SSP3",23966.48928,49.0969335104,99.54
"13174","VEN",2075,"SSP4",22311.95766,47.1079724156,99.54
"13175","VEN",2075,"SSP5",62776.60264,34.8326592953,99.54
"13176","VEN",2080,"SSP1",49112.64836,34.5634202922,99.63
"13177","VEN",2080,"SSP2",41258.86946,37.8222700973,99.63
"13178","VEN",2080,"SSP3",24691.45469,49.1749210426,99.63
"13179","VEN",2080,"SSP4",22912.72534,47.0619677074,99.63
"13180","VEN",2080,"SSP5",70315.86836,34.3168809678,99.63
"13181","VEN",2085,"SSP1",53257.06545,34.0427565264,99.7
"13182","VEN",2085,"SSP2",44356.90594,36.7793484379,99.7
"13183","VEN",2085,"SSP3",25401.20341,49.2828735916,99.7
"13184","VEN",2085,"SSP4",23549.41765,46.9587736258,99.7
"13185","VEN",2085,"SSP5",78607.5155,33.8916816495,99.7
"13186","VEN",2090,"SSP1",57772.50404,33.6235078387,99.76
"13187","VEN",2090,"SSP2",47631.82683,35.7948492216,99.76
"13188","VEN",2090,"SSP3",26125.08505,49.5099627113,99.76
"13189","VEN",2090,"SSP4",24230.234,46.7943926695,99.76
"13190","VEN",2090,"SSP5",87745.28315,33.5410652879,99.76
"13191","VEN",2095,"SSP1",62553.86851,33.2856821727,99.8
"13192","VEN",2095,"SSP2",51073.81883,34.8493352889,99.8
"13193","VEN",2095,"SSP3",26886.26754,49.7358601416,99.8
"13194","VEN",2095,"SSP4",24979.34441,46.5740216893,99.8
"13195","VEN",2095,"SSP5",97599.49245,33.2518760208,99.8
"13196","VEN",2100,"SSP1",67523.20801,33.013516069,99.84
"13197","VEN",2100,"SSP2",54661.09982,34.1527244168,99.84
"13198","VEN",2100,"SSP3",27709.93686,49.9603616123,99.84
"13199","VEN",2100,"SSP4",25782.06144,46.2975499554,99.84
"13200","VEN",2100,"SSP5",108059.7123,32.9204343623,99.84
"13201","VNM",2025,"SSP1",9532.92396,45.1311553636,45.3
"13202","VNM",2025,"SSP2",9108.717958,45.9915014922,39.62
"13203","VNM",2025,"SSP3",8857.223601,47.0592078492,33.14
"13204","VNM",2025,"SSP4",8821.934393,47.6593510718,45.3
"13205","VNM",2025,"SSP5",9772.492647,44.9124899954,45.3
"13206","VNM",2030,"SSP1",12317.95859,44.3477398499,50.33
"13207","VNM",2030,"SSP2",11408.8365,45.886188154,42.67
"13208","VNM",2030,"SSP3",10826.08008,47.3889242363,34.09
"13209","VNM",2030,"SSP4",10701.05272,48.1822607219,50.33
"13210","VNM",2030,"SSP5",12915.03974,43.9715577585,50.33
"13211","VNM",2035,"SSP1",14667.36906,43.6211310535,55.21
"13212","VNM",2035,"SSP2",13223.45679,45.5447407963,45.67
"13213","VNM",2035,"SSP3",12194.55932,47.6362265777,35.06
"13214","VNM",2035,"SSP4",11946.00284,48.4639117239,55.21
"13215","VNM",2035,"SSP5",15801.89812,43.2922547652,55.21
"13216","VNM",2040,"SSP1",16603.94252,42.8916606598,59.85
"13217","VNM",2040,"SSP2",14653.60083,45.2404153055,48.58
"13218","VNM",2040,"SSP3",13098.29488,47.8117442108,36.03
"13219","VNM",2040,"SSP4",12758.13374,48.4235153394,59.85
"13220","VNM",2040,"SSP5",18422.00688,42.3341167747,59.85
"13221","VNM",2045,"SSP1",18256.02313,42.0072651583,64.19
"13222","VNM",2045,"SSP2",15872.84764,44.836113451,51.38
"13223","VNM",2045,"SSP3",13741.84908,47.9962970235,37.02
"13224","VNM",2045,"SSP4",13353.95445,48.1698738662,64.19
"13225","VNM",2045,"SSP5",20859.14274,40.9468747848,64.19
"13226","VNM",2050,"SSP1",20495.34308,40.8936559793,68.2
"13227","VNM",2050,"SSP2",17226.1223,44.1253006475,54.06
"13228","VNM",2050,"SSP3",14437.15397,48.186604111,38.02
"13229","VNM",2050,"SSP4",14049.76933,47.7469446619,68.2
"13230","VNM",2050,"SSP5",24091.75507,39.4673518392,68.2
"13231","VNM",2055,"SSP1",23372.81342,39.5142610122,71.86
"13232","VNM",2055,"SSP2",18766.91466,43.1675589289,56.62
"13233","VNM",2055,"SSP3",15264.38965,48.3875414628,39.02
"13234","VNM",2055,"SSP4",14896.86793,47.2453651482,71.86
"13235","VNM",2055,"SSP5",28209.70013,38.1037018279,71.86
"13236","VNM",2060,"SSP1",26663.62479,38.107341775,75.17
"13237","VNM",2060,"SSP2",20480.58321,42.211528955,59.05
"13238","VNM",2060,"SSP3",16177.55549,48.5845507552,40.04
"13239","VNM",2060,"SSP4",15844.56556,46.910522297,75.17
"13240","VNM",2060,"SSP5",32962.66702,36.98541125,75.17
"13241","VNM",2065,"SSP1",29871.51749,36.8998274838,78.15
"13242","VNM",2065,"SSP2",22753.58055,41.1767168356,61.34
"13243","VNM",2065,"SSP3",17170.15615,48.7035184367,41.07
"13244","VNM",2065,"SSP4",16883.63358,46.7055204341,78.15
"13245","VNM",2065,"SSP5",38017.2398,36.0681399387,78.15
"13246","VNM",2070,"SSP1",32801.32962,35.9199121085,80.8
"13247","VNM",2070,"SSP2",25471.32138,39.9107950039,63.5
"13248","VNM",2070,"SSP3",18156.12551,48.779123156,42.1
"13249","VNM",2070,"SSP4",17935.48304,46.4351399941,80.8
"13250","VNM",2070,"SSP5",43540.95859,35.3155933559,80.8
"13251","VNM",2075,"SSP1",35672.56234,35.1269421476,83.16
"13252","VNM",2075,"SSP2",28394.91715,38.6422392371,65.53
"13253","VNM",2075,"SSP3",19053.67933,48.8457042023,43.15
"13254","VNM",2075,"SSP4",18905.08855,46.397536406,83.16
"13255","VNM",2075,"SSP5",49727.47675,34.6980571706,83.16
"13256","VNM",2080,"SSP1",38761.86739,34.487991081,85.24
"13257","VNM",2080,"SSP2",31201.94046,37.5094721657,67.43
"13258","VNM",2080,"SSP3",19835.94674,48.9023492846,44.19
"13259","VNM",2080,"SSP4",19786.08035,46.3299269654,85.24
"13260","VNM",2080,"SSP5",56707.56706,34.1911996795,85.24
"13261","VNM",2085,"SSP1",42266.69635,33.9743587238,87.08
"13262","VNM",2085,"SSP2",33886.00229,36.5044791358,69.22
"13263","VNM",2085,"SSP3",20553.53856,48.9930597644,45.25
"13264","VNM",2085,"SSP4",20631.74107,46.2056696658,87.08
"13265","VNM",2085,"SSP5",64556.26171,33.7750929566,87.08
"13266","VNM",2090,"SSP1",46314.4353,33.5613478494,88.7
"13267","VNM",2090,"SSP2",36622.19037,35.5701623927,70.89
"13268","VNM",2090,"SSP3",21291.11557,49.2268016038,46.31
"13269","VNM",2090,"SSP4",21532.60648,46.0203487944,88.7
"13270","VNM",2090,"SSP5",73466.83713,33.4334126539,88.7
"13271","VNM",2095,"SSP1",50725.42934,33.2255824488,90.12
"13272","VNM",2095,"SSP2",39538.66231,34.6365639707,72.45
"13273","VNM",2095,"SSP3",22099.25281,49.4575610881,47.37
"13274","VNM",2095,"SSP4",22529.50539,45.7793123551,90.12
"13275","VNM",2095,"SSP5",83197.38887,33.1527837379,90.12
"13276","VNM",2100,"SSP1",55455.95487,32.9554298999,91.37
"13277","VNM",2100,"SSP2",42706.57508,34.0011559529,73.92
"13278","VNM",2100,"SSP3",22994.22438,49.6850528003,48.43
"13279","VNM",2100,"SSP4",23593.51318,45.4328193962,91.37
"13280","VNM",2100,"SSP5",93721.75925,32.8601358807,91.37
"13281","VUT",2025,"SSP1",12229.81476,41.8305311182,42.94
"13282","VUT",2025,"SSP2",11203.4018,42.6583940284,34.75
"13283","VUT",2025,"SSP3",10306.03573,43.6982047383,29.77
"13284","VUT",2025,"SSP4",10152.42557,44.1484844766,42.94
"13285","VUT",2025,"SSP5",12511.2862,41.6642693852,42.94
"13286","VUT",2030,"SSP1",14482.6686,41.1677834385,48.8
"13287","VUT",2030,"SSP2",12813.75864,42.4695129501,37.8
"13288","VUT",2030,"SSP3",11303.74679,43.9581577655,30.96
"13289","VUT",2030,"SSP4",11058.23794,44.4789400408,48.8
"13290","VUT",2030,"SSP5",15136.1025,40.8284391061,48.8
"13291","VUT",2035,"SSP1",16675.63361,40.44734404,54.38
"13292","VUT",2035,"SSP2",14361.12679,42.1998621525,40.78
"13293","VUT",2035,"SSP3",12150.07399,44.1854728467,32.04
"13294","VUT",2035,"SSP4",11819.77159,44.5723293025,54.38
"13295","VUT",2035,"SSP5",17881.67805,40.0250223573,54.38
"13296","VUT",2040,"SSP1",18908.06809,39.6502273476,59.56
"13297","VUT",2040,"SSP2",15962.02371,41.8743446203,43.65
"13298","VUT",2040,"SSP3",12927.19988,44.3281980531,33.02
"13299","VUT",2040,"SSP4",12541.69155,44.6234368747,59.56
"13300","VUT",2040,"SSP5",20845.59415,38.9039774262,59.56
"13301","VUT",2045,"SSP1",21195.31805,38.6892643344,64.29
"13302","VUT",2045,"SSP2",17642.6352,41.3075110684,46.4
"13303","VUT",2045,"SSP3",13650.96653,44.4777571438,33.9
"13304","VUT",2045,"SSP4",13247.14881,44.3624491879,64.29
"13305","VUT",2045,"SSP5",24030.73128,37.635242662,64.29
"13306","VUT",2050,"SSP1",23550.19161,37.4332366587,68.53
"13307","VUT",2050,"SSP2",19420.76664,40.4398683734,49.01
"13308","VUT",2050,"SSP3",14319.35881,44.6334662801,34.69
"13309","VUT",2050,"SSP4",13943.6104,43.8709113716,68.53
"13310","VUT",2050,"SSP5",27434.40043,36.3014428543,68.53
"13311","VUT",2055,"SSP1",25938.30404,36.1988919886,72.3
"13312","VUT",2055,"SSP2",21283.67425,39.4504011898,51.47
"13313","VUT",2055,"SSP3",14944.06388,44.8003249168,35.39
"13314","VUT",2055,"SSP4",14645.31275,43.3077469088,72.3
"13315","VUT",2055,"SSP5",30998.02387,35.1285222564,72.3
"13316","VUT",2060,"SSP1",28362.21599,35.0195093272,75.63
"13317","VUT",2060,"SSP2",23235.92002,38.4638463958,53.78
"13318","VUT",2060,"SSP3",15546.80201,44.9799941275,36.02
"13319","VUT",2060,"SSP4",15373.00001,42.7349697072,75.63
"13320","VUT",2060,"SSP5",34775.87396,34.1723589389,75.63
"13321","VUT",2065,"SSP1",31334.84579,34.0308777347,78.56
"13322","VUT",2065,"SSP2",25303.28153,37.2738442766,55.94
"13323","VUT",2065,"SSP3",16148.59861,45.1242472565,36.58
"13324","VUT",2065,"SSP4",16130.44007,42.1340649918,78.56
"13325","VUT",2065,"SSP5",39631.61825,33.3928573293,78.56
"13326","VUT",2070,"SSP1",34865.92729,33.23558598,81.13
