"","countrycode","year","gdppc","scenario"
"3758","ESP",1961,7047.130881,"Observed"
"3759","ESP",1962,7729.53269,"Observed"
"3760","ESP",1963,8432.994127,"Observed"
"3761","ESP",1964,8798.308183,"Observed"
"3762","ESP",1965,9321.239739,"Observed"
"3763","ESP",1966,9930.719173,"Observed"
"3764","ESP",1967,10215.02899,"Observed"
"3765","ESP",1968,10725.04523,"Observed"
"3766","ESP",1969,11617.99701,"Observed"
"3767","ESP",1970,11966.81693,"Observed"
"3768","ESP",1971,12341.09491,"Observed"
"3769","ESP",1972,13310.68061,"Observed"
"3770","ESP",1973,14278.50828,"Observed"
"3771","ESP",1974,14995.42968,"Observed"
"3772","ESP",1975,14905.25789,"Observed"
"3773","ESP",1976,15265.71978,"Observed"
"3774","ESP",1977,15372.93516,"Observed"
"3775","ESP",1978,15346.38481,"Observed"
"3776","ESP",1979,15293.94801,"Observed"
"3777","ESP",1980,15524.6213,"Observed"
"3778","ESP",1981,15346.71106,"Observed"
"3779","ESP",1982,15438.4142,"Observed"
"3780","ESP",1983,15593.7745,"Observed"
"3781","ESP",1984,15755.22036,"Observed"
"3782","ESP",1985,16069.36498,"Observed"
"3783","ESP",1986,16575.81487,"Observed"
"3784","ESP",1987,17487.56938,"Observed"
"3785","ESP",1988,18361.13254,"Observed"
"3786","ESP",1989,19248.77107,"Observed"
"3787","ESP",1990,19938.01208,"Observed"
"3788","ESP",1991,20408.45916,"Observed"
"3789","ESP",1992,20554.13081,"Observed"
"3790","ESP",1993,20209.57634,"Observed"
"3791","ESP",1994,20656.7365,"Observed"
"3792","ESP",1995,21229.406,"Observed"
"3793","ESP",1996,21719.11011,"Observed"
"3794","ESP",1997,22542.24497,"Observed"
"3795","ESP",1998,23604.9561,"Observed"
"3796","ESP",1999,24766.63684,"Observed"
"3797","ESP",2000,25627.49769,"Observed"
"3798","ESP",2001,26272.79924,"Observed"
"3799","ESP",2002,26611.18277,"Observed"
"3800","ESP",2003,27005.5871,"Observed"
"3801","ESP",2004,27453.37533,"Observed"
"3802","ESP",2005,27983.83179,"Observed"
"3803","ESP",2006,28618.47798,"Observed"
"3804","ESP",2007,29133.47523,"Observed"
"3805","ESP",2008,28962.08456,"Observed"
"3806","ESP",2009,27646.99463,"Observed"
"3807","ESP",2010,27647.76025,"Observed"
"3808","ESP",2011,28384.923302,"Observed"
"3809","ESP",2012,29122.086354,"Observed"
"3810","ESP",2013,29859.249406,"Observed"
"3811","ESP",2014,30596.412458,"Observed"
"3812","ESP",2015,31333.57551,"Observed"
"3813","ESP",2016,32070.738562,"Observed"
"3814","ESP",2017,32807.901614,"Observed"
"3815","ESP",2018,33545.064666,"Observed"
"3816","ESP",2019,34282.227718,"Observed"
"3817","ESP",2020,35019.39077,"Observed"
"3818","EST",1950,NA,"Observed"
"3819","EST",1951,NA,"Observed"
"3820","EST",1952,NA,"Observed"
"3821","EST",1953,NA,"Observed"
"3822","EST",1954,NA,"Observed"
"3823","EST",1955,NA,"Observed"
"3824","EST",1956,NA,"Observed"
"3825","EST",1957,NA,"Observed"
"3826","EST",1958,NA,"Observed"
"3827","EST",1959,NA,"Observed"
"3828","EST",1960,NA,"Observed"
"3829","EST",1961,NA,"Observed"
"3830","EST",1962,NA,"Observed"
"3831","EST",1963,NA,"Observed"
"3832","EST",1964,NA,"Observed"
"3833","EST",1965,NA,"Observed"
"3834","EST",1966,NA,"Observed"
"3835","EST",1967,NA,"Observed"
"3836","EST",1968,NA,"Observed"
"3837","EST",1969,NA,"Observed"
"3838","EST",1970,NA,"Observed"
"3839","EST",1971,NA,"Observed"
"3840","EST",1972,NA,"Observed"
"3841","EST",1973,NA,"Observed"
"3842","EST",1974,NA,"Observed"
"3843","EST",1975,NA,"Observed"
"3844","EST",1976,NA,"Observed"
"3845","EST",1977,NA,"Observed"
"3846","EST",1978,NA,"Observed"
"3847","EST",1979,NA,"Observed"
"3848","EST",1980,NA,"Observed"
"3849","EST",1981,NA,"Observed"
"3850","EST",1982,NA,"Observed"
"3851","EST",1983,NA,"Observed"
"3852","EST",1984,NA,"Observed"
"3853","EST",1985,NA,"Observed"
"3854","EST",1986,NA,"Observed"
"3855","EST",1987,NA,"Observed"
"3856","EST",1988,NA,"Observed"
"3857","EST",1989,NA,"Observed"
"3858","EST",1990,9673.300142,"Observed"
"3859","EST",1991,9017.476314,"Observed"
"3860","EST",1992,7259.701749,"Observed"
"3861","EST",1993,7103.367273,"Observed"
"3862","EST",1994,7071.816137,"Observed"
"3863","EST",1995,7688.941865,"Observed"
"3864","EST",1996,8122.738418,"Observed"
"3865","EST",1997,9019.995951,"Observed"
"3866","EST",1998,9419.322037,"Observed"
"3867","EST",1999,9480.837948,"Observed"
"3868","EST",2000,10446.90851,"Observed"
"3869","EST",2001,11142.7794,"Observed"
"3870","EST",2002,12168.92554,"Observed"
"3871","EST",2003,13230.69163,"Observed"
"3872","EST",2004,14276.43198,"Observed"
"3873","EST",2005,16142.1727,"Observed"
"3874","EST",2006,18005.49777,"Observed"
"3875","EST",2007,19047.44081,"Observed"
"3876","EST",2008,18287.64144,"Observed"
"3877","EST",2009,16294.03574,"Observed"
"3878","EST",2010,16293.96381,"Observed"
"3879","EST",2011,16753.976609,"Observed"
"3880","EST",2012,17213.989408,"Observed"
"3881","EST",2013,17674.002207,"Observed"
"3882","EST",2014,18134.015006,"Observed"
"3883","EST",2015,18594.027805,"Observed"
"3884","EST",2016,19054.040604,"Observed"
"3885","EST",2017,19514.053403,"Observed"
"3886","EST",2018,19974.066202,"Observed"
"3887","EST",2019,20434.079001,"Observed"
"3888","EST",2020,20894.0918,"Observed"
"3889","ETH",1950,281.4100438,"Observed"
"3890","ETH",1951,316.0175608,"Observed"
"3891","ETH",1952,321.1675205,"Observed"
"3892","ETH",1953,344.0885634,"Observed"
"3893","ETH",1954,344.4759066,"Observed"
"3894","ETH",1955,355.4799333,"Observed"
"3895","ETH",1956,357.6436332,"Observed"
"3896","ETH",1957,350.9622044,"Observed"
"3897","ETH",1958,371.0961151,"Observed"
"3898","ETH",1959,360.0376341,"Observed"
"3899","ETH",1960,386.6986211,"Observed"
"3900","ETH",1961,394.8987014,"Observed"
"3901","ETH",1962,400.3260171,"Observed"
"3902","ETH",1963,406.9679448,"Observed"
"3903","ETH",1964,412.5409553,"Observed"
"3904","ETH",1965,429.0372673,"Observed"
"3905","ETH",1966,439.5154543,"Observed"
"3906","ETH",1967,455.3137516,"Observed"
"3907","ETH",1968,468.5463144,"Observed"
"3908","ETH",1969,475.4667454,"Observed"
"3909","ETH",1970,459.1020181,"Observed"
"3910","ETH",1971,469.6068484,"Observed"
"3911","ETH",1972,481.1608234,"Observed"
"3912","ETH",1973,482.1896573,"Observed"
"3913","ETH",1974,472.2332149,"Observed"
"3914","ETH",1975,449.1081155,"Observed"
"3915","ETH",1976,442.8119338,"Observed"
"3916","ETH",1977,432.4229301,"Observed"
"3917","ETH",1978,409.3252957,"Observed"
"3918","ETH",1979,435.6128531,"Observed"
"3919","ETH",1980,452.5926144,"Observed"
"3920","ETH",1981,447.9116868,"Observed"
"3921","ETH",1982,432.8310217,"Observed"
"3922","ETH",1983,438.0145332,"Observed"
"3923","ETH",1984,421.8089056,"Observed"
"3924","ETH",1985,405.9723733,"Observed"
"3925","ETH",1986,412.1171861,"Observed"
"3926","ETH",1987,346.9809554,"Observed"
"3927","ETH",1988,440.8970002,"Observed"
"3928","ETH",1989,406.6385742,"Observed"
"3929","ETH",1990,412.9746958,"Observed"
"3930","ETH",1991,386.2841838,"Observed"
"3931","ETH",1992,334.9594625,"Observed"
"3932","ETH",1993,370.516548,"Observed"
"3933","ETH",1994,372.3193789,"Observed"
"3934","ETH",1995,383.0451018,"Observed"
"3935","ETH",1996,416.8950276,"Observed"
"3936","ETH",1997,471.5543821,"Observed"
"3937","ETH",1998,438.8428821,"Observed"
"3938","ETH",1999,452.1308406,"Observed"
"3939","ETH",2000,459.9817832,"Observed"
"3940","ETH",2001,481.1433632,"Observed"
"3941","ETH",2002,471.3985862,"Observed"
"3942","ETH",2003,439.7482532,"Observed"
"3943","ETH",2004,465.5384527,"Observed"
"3944","ETH",2005,509.972316,"Observed"
"3945","ETH",2006,550.6487795,"Observed"
"3946","ETH",2007,593.0632616,"Observed"
"3947","ETH",2008,643.3193923,"Observed"
"3948","ETH",2009,684.4449859,"Observed"
"3949","ETH",2010,684.4393254,"Observed"
"3950","ETH",2011,727.06162836,"Observed"
"3951","ETH",2012,769.68393132,"Observed"
"3952","ETH",2013,812.30623428,"Observed"
"3953","ETH",2014,854.92853724,"Observed"
"3954","ETH",2015,897.5508402,"Observed"
"3955","ETH",2016,940.17314316,"Observed"
"3956","ETH",2017,982.79544612,"Observed"
"3957","ETH",2018,1025.41774908,"Observed"
"3958","ETH",2019,1068.04005204,"Observed"
"3959","ETH",2020,1110.662355,"Observed"
"3960","FIN",1950,6192.473513,"Observed"
"3961","FIN",1951,6684.602465,"Observed"
"3962","FIN",1952,6962.132564,"Observed"
"3963","FIN",1953,6816.280657,"Observed"
"3964","FIN",1954,7324.561457,"Observed"
"3965","FIN",1955,7840.469201,"Observed"
"3966","FIN",1956,7984.462015,"Observed"
"3967","FIN",1957,7935.804527,"Observed"
"3968","FIN",1958,7855.101546,"Observed"
"3969","FIN",1959,8376.329165,"Observed"
"3970","FIN",1960,9051.154806,"Observed"
"3971","FIN",1961,9666.398725,"Observed"
"3972","FIN",1962,9881.844315,"Observed"
"3973","FIN",1963,10208.05872,"Observed"
"3974","FIN",1964,10686.49164,"Observed"
"3975","FIN",1965,11203.15817,"Observed"
"3976","FIN",1966,11424.63941,"Observed"
"3977","FIN",1967,11590.21226,"Observed"
"3978","FIN",1968,11763.58811,"Observed"
"3979","FIN",1969,12874.70643,"Observed"
"3980","FIN",1970,13847.667,"Observed"
"3981","FIN",1971,14118.48653,"Observed"
"3982","FIN",1972,14974.68403,"Observed"
"3983","FIN",1973,15773.94923,"Observed"
"3984","FIN",1974,16526.32271,"Observed"
"3985","FIN",1975,16525.61306,"Observed"
"3986","FIN",1976,16315.80879,"Observed"
"3987","FIN",1977,16589.21962,"Observed"
"3988","FIN",1978,16810.51153,"Observed"
"3989","FIN",1979,17992.84239,"Observed"
"3990","FIN",1980,18952.34624,"Observed"
"3991","FIN",1981,19254.94331,"Observed"
"3992","FIN",1982,19822.43614,"Observed"
"3993","FIN",1983,20255.30953,"Observed"
"3994","FIN",1984,20829.27514,"Observed"
"3995","FIN",1985,21195.23091,"Observed"
"3996","FIN",1986,21611.01655,"Observed"
"3997","FIN",1987,22280.2819,"Observed"
"3998","FIN",1988,23418.36217,"Observed"
"3999","FIN",1989,24738.97697,"Observed"
"4000","FIN",1990,24326.6512,"Observed"
"4001","FIN",1991,22593.31971,"Observed"
"4002","FIN",1992,21452.66348,"Observed"
"4003","FIN",1993,20834.66298,"Observed"
"4004","FIN",1994,21477.73195,"Observed"
"4005","FIN",1995,22579.28849,"Observed"
"4006","FIN",1996,23034.25955,"Observed"
"4007","FIN",1997,24577.29754,"Observed"
"4008","FIN",1998,26002.69439,"Observed"
"4009","FIN",1999,27024.32585,"Observed"
"4010","FIN",2000,28262.182,"Observed"
"4011","FIN",2001,28925.51698,"Observed"
"4012","FIN",2002,29301.46794,"Observed"
"4013","FIN",2003,29749.85158,"Observed"
"4014","FIN",2004,30782.93577,"Observed"
"4015","FIN",2005,31757.5533,"Observed"
"4016","FIN",2006,33086.80044,"Observed"
"4017","FIN",2007,34888.82033,"Observed"
"4018","FIN",2008,35128.98604,"Observed"
"4019","FIN",2009,32185.90755,"Observed"
"4020","FIN",2010,32186.42311,"Observed"
"4021","FIN",2011,32687.643822,"Observed"
"4022","FIN",2012,33188.864534,"Observed"
"4023","FIN",2013,33690.085246,"Observed"
"4024","FIN",2014,34191.305958,"Observed"
"4025","FIN",2015,34692.52667,"Observed"
"4026","FIN",2016,35193.747382,"Observed"
"4027","FIN",2017,35694.968094,"Observed"
"4028","FIN",2018,36196.188806,"Observed"
"4029","FIN",2019,36697.409518,"Observed"
"4030","FIN",2020,37198.63023,"Observed"
"4031","FJI",1950,NA,"Observed"
"4032","FJI",1951,NA,"Observed"
"4033","FJI",1952,NA,"Observed"
"4034","FJI",1953,NA,"Observed"
"4035","FJI",1954,NA,"Observed"
"4036","FJI",1955,NA,"Observed"
"4037","FJI",1956,NA,"Observed"
"4038","FJI",1957,NA,"Observed"
"4039","FJI",1958,NA,"Observed"
"4040","FJI",1959,NA,"Observed"
"4041","FJI",1960,1979.702718,"Observed"
"4042","FJI",1961,1969.4302,"Observed"
"4043","FJI",1962,1962.043618,"Observed"
"4044","FJI",1963,2038.10826,"Observed"
"4045","FJI",1964,2084.117633,"Observed"
"4046","FJI",1965,1961.896697,"Observed"
"4047","FJI",1966,1924.774526,"Observed"
"4048","FJI",1967,2132.760517,"Observed"
"4049","FJI",1968,2286.198566,"Observed"
"4050","FJI",1969,2283.84563,"Observed"
"4051","FJI",1970,2486.581558,"Observed"
"4052","FJI",1971,2647.694332,"Observed"
"4053","FJI",1972,2805.806661,"Observed"
"4054","FJI",1973,3167.757695,"Observed"
"4055","FJI",1974,3064.280361,"Observed"
"4056","FJI",1975,3047.193561,"Observed"
"4057","FJI",1976,3041.001131,"Observed"
"4058","FJI",1977,3145.718357,"Observed"
"4059","FJI",1978,3225.726852,"Observed"
"4060","FJI",1979,3677.683106,"Observed"
"4061","FJI",1980,3587.805731,"Observed"
"4062","FJI",1981,3519.415541,"Observed"
"4063","FJI",1982,3348.364323,"Observed"
"4064","FJI",1983,3050.22135,"Observed"
"4065","FJI",1984,3246.781426,"Observed"
"4066","FJI",1985,3359.145382,"Observed"
"4067","FJI",1986,3056.255148,"Observed"
"4068","FJI",1987,3001.996899,"Observed"
"4069","FJI",1988,2859.340361,"Observed"
"4070","FJI",1989,3041.927397,"Observed"
"4071","FJI",1990,3694.218163,"Observed"
"4072","FJI",1991,3535.414297,"Observed"
"4073","FJI",1992,3689.059945,"Observed"
"4074","FJI",1993,3784.969482,"Observed"
"4075","FJI",1994,3907.625231,"Observed"
"4076","FJI",1995,3949.320479,"Observed"
"4077","FJI",1996,4089.301009,"Observed"
"4078","FJI",1997,3968.029212,"Observed"
"4079","FJI",1998,4052.483634,"Observed"
"4080","FJI",1999,4321.569093,"Observed"
"4081","FJI",2000,4178.498944,"Observed"
"4082","FJI",2001,4219.108191,"Observed"
"4083","FJI",2002,4354.346713,"Observed"
"4084","FJI",2003,4371.993844,"Observed"
"4085","FJI",2004,4520.079571,"Observed"
"4086","FJI",2005,4513.928223,"Observed"
"4087","FJI",2006,4556.451411,"Observed"
"4088","FJI",2007,4470.617975,"Observed"
"4089","FJI",2008,4430.817164,"Observed"
"4090","FJI",2009,4283.895417,"Observed"
"4091","FJI",2010,4283.903904,"Observed"
"4092","FJI",2011,4506.6811785,"Observed"
"4093","FJI",2012,4729.458453,"Observed"
"4094","FJI",2013,4952.2357275,"Observed"
"4095","FJI",2014,5175.013002,"Observed"
"4096","FJI",2015,5397.7902765,"Observed"
"4097","FJI",2016,5620.567551,"Observed"
"4098","FJI",2017,5843.3448255,"Observed"
"4099","FJI",2018,6066.1221,"Observed"
"4100","FJI",2019,6288.8993745,"Observed"
"4101","FJI",2020,6511.676649,"Observed"
"4102","FRA",1950,7106.541205,"Observed"
"4103","FRA",1951,7483.507193,"Observed"
"4104","FRA",1952,7870.367245,"Observed"
"4105","FRA",1953,8009.034711,"Observed"
"4106","FRA",1954,8053.239019,"Observed"
"4107","FRA",1955,8307.4797,"Observed"
"4108","FRA",1956,8921.825539,"Observed"
"4109","FRA",1957,9284.440104,"Observed"
"4110","FRA",1958,9306.485664,"Observed"
"4111","FRA",1959,9596.500635,"Observed"
"4112","FRA",1960,10082.04455,"Observed"
"4113","FRA",1961,10514.08463,"Observed"
"4114","FRA",1962,11018.15286,"Observed"
"4115","FRA",1963,11447.99554,"Observed"
"4116","FRA",1964,12105.58823,"Observed"
"4117","FRA",1965,12522.23013,"Observed"
"4118","FRA",1966,13068.36751,"Observed"
"4119","FRA",1967,13578.07858,"Observed"
"4120","FRA",1968,14097.90059,"Observed"
"4121","FRA",1969,15007.86652,"Observed"
"4122","FRA",1970,15635.15602,"Observed"
"4123","FRA",1971,16272.92227,"Observed"
"4124","FRA",1972,16883.6456,"Observed"
"4125","FRA",1973,17829.65526,"Observed"
"4126","FRA",1974,18444.86808,"Observed"
"4127","FRA",1975,18173.56839,"Observed"
"4128","FRA",1976,18980.18672,"Observed"
"4129","FRA",1977,19500.118,"Observed"
"4130","FRA",1978,20182.2058,"Observed"
"4131","FRA",1979,20789.59834,"Observed"
"4132","FRA",1980,21060.35864,"Observed"
"4133","FRA",1981,21108.96228,"Observed"
"4134","FRA",1982,21588.9652,"Observed"
"4135","FRA",1983,21660.32728,"Observed"
"4136","FRA",1984,21811.29168,"Observed"
"4137","FRA",1985,22144.89151,"Observed"
"4138","FRA",1986,22720.70861,"Observed"
"4139","FRA",1987,23236.01272,"Observed"
"4140","FRA",1988,24169.89627,"Observed"
"4141","FRA",1989,24874.4929,"Observed"
"4142","FRA",1990,25392.23447,"Observed"
"4143","FRA",1991,25481.22337,"Observed"
"4144","FRA",1992,25655.01084,"Observed"
"4145","FRA",1993,25288.927,"Observed"
"4146","FRA",1994,25719.19727,"Observed"
"4147","FRA",1995,26126.45115,"Observed"
"4148","FRA",1996,26290.51785,"Observed"
"4149","FRA",1997,26716.61083,"Observed"
"4150","FRA",1998,27534.74628,"Observed"
"4151","FRA",1999,28314.43774,"Observed"
"4152","FRA",2000,29266.70692,"Observed"
"4153","FRA",2001,29636.70151,"Observed"
"4154","FRA",2002,29767.7685,"Observed"
"4155","FRA",2003,29932.60657,"Observed"
"4156","FRA",2004,30492.94829,"Observed"
"4157","FRA",2005,30973.59174,"Observed"
"4158","FRA",2006,31379.73616,"Observed"
"4159","FRA",2007,32015.43155,"Observed"
"4160","FRA",2008,31979.96778,"Observed"
"4161","FRA",2009,30837.18749,"Observed"
"4162","FRA",2010,30837.90827,"Observed"
"4163","FRA",2011,31567.393285,"Observed"
"4164","FRA",2012,32296.8783,"Observed"
"4165","FRA",2013,33026.363315,"Observed"
"4166","FRA",2014,33755.84833,"Observed"
"4167","FRA",2015,34485.333345,"Observed"
"4168","FRA",2016,35214.81836,"Observed"
"4169","FRA",2017,35944.303375,"Observed"
"4170","FRA",2018,36673.78839,"Observed"
"4171","FRA",2019,37403.273405,"Observed"
"4172","FRA",2020,38132.75842,"Observed"
"4173","FSM",1950,NA,"Observed"
"4174","FSM",1951,NA,"Observed"
"4175","FSM",1952,NA,"Observed"
"4176","FSM",1953,NA,"Observed"
"4177","FSM",1954,NA,"Observed"
"4178","FSM",1955,NA,"Observed"
"4179","FSM",1956,NA,"Observed"
"4180","FSM",1957,NA,"Observed"
"4181","FSM",1958,NA,"Observed"
"4182","FSM",1959,NA,"Observed"
"4183","FSM",1960,NA,"Observed"
"4184","FSM",1961,NA,"Observed"
"4185","FSM",1962,NA,"Observed"
"4186","FSM",1963,NA,"Observed"
"4187","FSM",1964,NA,"Observed"
"4188","FSM",1965,NA,"Observed"
"4189","FSM",1966,NA,"Observed"
"4190","FSM",1967,NA,"Observed"
"4191","FSM",1968,NA,"Observed"
"4192","FSM",1969,NA,"Observed"
"4193","FSM",1970,2277.927511,"Observed"
"4194","FSM",1971,2260.077584,"Observed"
"4195","FSM",1972,2215.678327,"Observed"
"4196","FSM",1973,2855.413898,"Observed"
"4197","FSM",1974,3212.749389,"Observed"
"4198","FSM",1975,3119.230489,"Observed"
"4199","FSM",1976,3038.21291,"Observed"
"4200","FSM",1977,3019.481596,"Observed"
"4201","FSM",1978,3094.620851,"Observed"
"4202","FSM",1979,3066.244988,"Observed"
"4203","FSM",1980,2761.55809,"Observed"
"4204","FSM",1981,2934.241189,"Observed"
"4205","FSM",1982,2769.387319,"Observed"
"4206","FSM",1983,2739.430507,"Observed"
"4207","FSM",1984,2549.990085,"Observed"
"4208","FSM",1985,2882.05322,"Observed"
"4209","FSM",1986,2998.299985,"Observed"
"4210","FSM",1987,2948.757274,"Observed"
"4211","FSM",1988,3015.708994,"Observed"
"4212","FSM",1989,2931.15975,"Observed"
"4213","FSM",1990,2950.667065,"Observed"
"4214","FSM",1991,3046.667732,"Observed"
"4215","FSM",1992,3074.809454,"Observed"
"4216","FSM",1993,3201.906865,"Observed"
"4217","FSM",1994,3638.999917,"Observed"
"4218","FSM",1995,3680.964726,"Observed"
"4219","FSM",1996,3478.974992,"Observed"
"4220","FSM",1997,3253.853054,"Observed"
"4221","FSM",1998,3220.495506,"Observed"
"4222","FSM",1999,3101.761193,"Observed"
"4223","FSM",2000,3383.757354,"Observed"
"4224","FSM",2001,3394.519115,"Observed"
"4225","FSM",2002,3420.859201,"Observed"
"4226","FSM",2003,3422.541693,"Observed"
"4227","FSM",2004,3399.598397,"Observed"
"4228","FSM",2005,3476.208169,"Observed"
"4229","FSM",2006,3463.511414,"Observed"
"4230","FSM",2007,3459.245237,"Observed"
"4231","FSM",2008,3362.875952,"Observed"
"4232","FSM",2009,3329.099891,"Observed"
"4233","GAB",1950,NA,"Observed"
"4234","GAB",1951,NA,"Observed"
"4235","GAB",1952,NA,"Observed"
"4236","GAB",1953,NA,"Observed"
"4237","GAB",1954,NA,"Observed"
"4238","GAB",1955,NA,"Observed"
"4239","GAB",1956,NA,"Observed"
"4240","GAB",1957,NA,"Observed"
"4241","GAB",1958,NA,"Observed"
"4242","GAB",1959,NA,"Observed"
"4243","GAB",1960,4504.888409,"Observed"
"4244","GAB",1961,5021.158386,"Observed"
"4245","GAB",1962,5380.999317,"Observed"
"4246","GAB",1963,5868.739392,"Observed"
"4247","GAB",1964,6406.748145,"Observed"
"4248","GAB",1965,6846.259581,"Observed"
"4249","GAB",1966,6825.742709,"Observed"
"4250","GAB",1967,7421.015566,"Observed"
"4251","GAB",1968,7576.886416,"Observed"
"4252","GAB",1969,8322.278948,"Observed"
"4253","GAB",1970,8971.066552,"Observed"
"4254","GAB",1971,9536.509242,"Observed"
"4255","GAB",1972,10001.26963,"Observed"
"4256","GAB",1973,10419.15165,"Observed"
"4257","GAB",1974,13785.64515,"Observed"
"4258","GAB",1975,15052.43741,"Observed"
"4259","GAB",1976,18577.10145,"Observed"
"4260","GAB",1977,16000.06879,"Observed"
"4261","GAB",1978,13677.07772,"Observed"
"4262","GAB",1979,12698.41307,"Observed"
"4263","GAB",1980,13057.56664,"Observed"
"4264","GAB",1981,11743.29603,"Observed"
"4265","GAB",1982,11656.1976,"Observed"
"4266","GAB",1983,11554.87167,"Observed"
"4267","GAB",1984,11485.42322,"Observed"
"4268","GAB",1985,11786.32846,"Observed"
"4269","GAB",1986,11392.73886,"Observed"
"4270","GAB",1987,9253.641236,"Observed"
"4271","GAB",1988,9496.30897,"Observed"
"4272","GAB",1989,10535.52685,"Observed"
"4273","GAB",1990,10950.17021,"Observed"
"4274","GAB",1991,11364.08473,"Observed"
"4275","GAB",1992,10672.14185,"Observed"
